date,phc_id,state,district,city,latitude,longitude,medicine,medicine_category,patient_count,opd_count,ipd_count,disease_cases,mortality,opening_stock,received_quantity,dispensed_quantity,closing_stock,current_stock,daily_consumption,supply_lead_time,incoming_supply,bed_occupancy,medicine_availability,temperature,rainfall,humidity,vaccination_coverage,previous_7_day_demand,previous_30_day_demand,next_7_day_demand,future_stock_min,stock_out
2023-03-29,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,68,61,7,8,0,251,0,51,200,200,51,5,0,0.31425984400140866,1.0,41.481087616115836,1.1893917700973837,43.554493087372364,0.7915695633541012,363.0,1552.0,350.0,109.0,0
2023-03-30,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,28,25,3,4,0,200,0,41,159,159,41,1,0,0.1546855629256432,1.0,39.60364173917156,1.0381880048259644,27.39359949477201,0.8111499123607169,361.0,1550.0,337.0,109.0,0
2023-03-31,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,93,83,10,28,0,159,0,50,109,109,50,5,0,0.5574615159067171,1.0,16.47094088246397,2.084784619276791,27.129935670296913,0.6620967435702878,346.0,1552.0,347.0,462.0,0
2023-04-01,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,64,57,7,22,0,109,700,56,753,753,56,1,700,0.3980633482118394,1.0,25.805659427824573,0.17920021314644374,50.74047932007744,0.6227240532822269,344.0,1562.0,343.0,410.0,0
2023-04-02,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,81,72,9,22,0,753,0,68,685,685,68,4,0,0.4913511335572824,1.0,35.83858315484403,1.372092713758667,41.08210933618483,0.8201425096774944,353.0,1561.0,322.0,363.0,0
2023-04-03,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,91,81,10,32,0,685,0,60,625,625,60,5,0,0.5150285378024344,1.0,36.72222413614115,3.0238901054073746,51.52739375420762,0.818135451330607,378.0,1571.0,314.0,311.0,0
2023-04-04,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,63,56,7,17,0,625,0,30,595,595,30,1,0,0.41709607233924983,1.0,31.87903012999823,2.598529000922469,45.27430429987344,0.6005533210290409,373.0,1586.0,339.0,256.0,0
2023-04-05,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,53,47,6,10,0,595,0,45,550,550,45,3,0,0.26548055202778925,1.0,37.124051268712385,1.0366541817622017,44.61231976717323,0.8242164088071546,356.0,1568.0,354.0,196.0,0
2023-04-06,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,44,39,5,13,0,550,0,28,522,522,28,2,0,0.27243966428110117,1.0,38.70586508538635,1.5388627462194853,40.267585083840366,0.8155976700487695,350.0,1569.0,364.0,158.0,0
2023-04-07,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,70,63,7,7,0,522,0,60,462,462,60,3,0,0.301754080413342,1.0,20.82046739694062,4.169126500857504,56.8911906100729,0.7612162777201862,337.0,1544.0,358.0,104.0,0
2023-04-08,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,30,27,3,8,0,462,0,52,410,410,52,3,0,0.1533106324982131,1.0,28.87410226106398,4.070833117289582,57.11159907060404,0.6065514506615092,347.0,1544.0,356.0,104.0,0
2023-04-09,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,109,98,11,11,0,410,0,47,363,363,47,4,0,0.5778323864753552,1.0,38.986060004574014,4.440147347591176,34.14382161683233,0.8948420212275483,343.0,1547.0,355.0,104.0,0
2023-04-10,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,61,54,7,19,0,363,0,52,311,311,52,3,0,0.2921516898988755,1.0,20.621367304442494,0.5842231908661755,51.29375748382216,0.9069670564172774,322.0,1540.0,366.0,104.0,0
2023-04-11,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,112,100,12,41,0,311,0,55,256,256,55,2,0,0.4859843459111904,1.0,21.484196377940567,1.5115914931525565,24.489250890676878,0.7689321169013867,314.0,1531.0,355.0,104.0,0
2023-04-12,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,51,45,6,16,0,256,0,60,196,196,60,2,0,0.35787281686486944,1.0,25.203477127172818,2.417359714673499,54.9551637541139,0.7806513170663345,339.0,1514.0,349.0,104.0,0
2023-04-13,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,60,54,6,22,0,196,0,38,158,158,38,1,0,0.31131450969446456,1.0,36.73711896759701,2.296842053070225,48.54709561610526,0.6304765620578185,354.0,1516.0,348.0,104.0,0
2023-04-14,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,28,25,3,8,0,158,0,54,104,104,54,4,0,0.13203333073521212,1.0,18.093084883819007,3.8309009246149763,49.822189006948705,0.7002985819937835,364.0,1497.0,338.0,466.0,0
2023-04-15,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,41,36,5,10,0,104,700,50,754,754,50,3,700,0.25425287138694386,1.0,35.13372125871126,1.3632710333660514,26.299840591441654,0.7922779799362251,358.0,1499.0,346.0,408.0,0
2023-04-16,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,113,101,12,13,0,754,0,46,708,708,46,1,0,0.696790177837901,1.0,32.22248827922904,0.8563748773650404,32.45510238804307,0.6176596037080468,356.0,1478.0,345.0,363.0,0
2023-04-17,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,94,84,10,29,0,708,0,63,645,645,63,5,0,0.4624881302302064,1.0,27.79397235630082,0.894914966250866,43.84485450127002,0.8861046926628909,355.0,1476.0,311.0,334.0,0
2023-04-18,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,66,59,7,22,0,645,0,44,601,601,44,4,0,0.29361681955890195,1.0,17.356368222910586,4.613919956823548,50.57713135054569,0.7086370895770735,366.0,1500.0,321.0,280.0,0
2023-04-19,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,101,90,11,21,0,601,0,54,547,547,54,3,0,0.641798172789363,1.0,29.11637624316533,4.737241351000757,25.74886735114344,0.7156147847031991,355.0,1508.0,331.0,216.0,0
2023-04-20,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,58,52,6,8,0,547,0,37,510,510,37,1,0,0.31253282777191244,1.0,28.59849203098716,0.1513206610592155,39.01337448146553,0.6445879006965636,349.0,1509.0,343.0,167.0,0
2023-04-21,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,73,65,8,16,0,510,0,44,466,466,44,3,0,0.4076718427646402,1.0,24.776091848943352,3.247257063944786,51.69723758164588,0.9408621059271032,348.0,1504.0,355.0,111.0,0
2023-04-22,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,124,111,13,25,0,466,0,58,408,408,58,5,0,0.5650022185763657,1.0,21.247144374381534,3.47029930319526,37.24593990573703,0.8343618186359334,338.0,1495.0,343.0,111.0,0
2023-04-23,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,46,41,5,10,0,408,0,45,363,363,45,5,0,0.24057936971605393,1.0,40.10244581549547,0.5716143024028514,43.84301974264039,0.8093907135580526,346.0,1497.0,344.0,111.0,0
2023-04-24,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,74,66,8,25,0,363,0,29,334,334,29,2,0,0.4645209607541424,1.0,38.14030136612037,1.8945550668019147,39.77180589586172,0.8226464870083613,345.0,1490.0,368.0,111.0,0
2023-04-25,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,83,74,9,13,0,334,0,54,280,280,54,4,0,0.41395236017294046,1.0,34.826441813085175,2.2648721013685993,31.660130140180186,0.8780213309051207,311.0,1472.0,365.0,111.0,0
2023-04-26,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,85,76,9,21,0,280,0,64,216,216,64,1,0,0.5134509323012325,1.0,36.53373665718294,4.575589572797142,59.6115702656768,0.6218436954858005,321.0,1483.0,338.0,111.0,0
2023-04-27,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,31,27,4,3,0,216,0,49,167,167,49,4,0,0.20721310996667644,1.0,15.025299423192617,2.8001512892824887,59.14784919001002,0.8188250061969798,331.0,1482.0,349.0,111.0,0
2023-04-28,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,62,55,7,13,0,167,0,56,111,111,56,2,0,0.3975947761417401,1.0,26.446951352474848,2.725593939841392,46.49950241250101,0.6539935518128037,343.0,1484.0,330.0,481.0,0
2023-04-29,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,94,84,10,21,0,111,700,46,765,765,46,4,700,0.4169326888579432,1.0,19.028323444337268,0.358729982688622,20.62831197500106,0.8247850148534742,355.0,1489.0,348.0,417.0,0
2023-04-30,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,84,75,9,19,0,765,0,46,719,719,46,1,0,0.42924864920940475,1.0,41.8074740742732,3.4769525976639053,57.212440498383096,0.6790093214439367,343.0,1494.0,359.0,360.0,0
2023-05-01,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,71,63,8,18,0,719,0,53,666,666,53,1,0,0.47651735191090705,1.0,32.338155023341685,4.234019433368496,29.469998691120743,0.7988523521955597,344.0,1490.0,369.0,297.0,0
2023-05-02,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,97,87,10,34,0,666,0,51,615,615,51,5,0,0.4558840743674879,1.0,32.408063444837836,4.808688748273896,23.20252422752603,0.7809323424650886,368.0,1487.0,358.0,257.0,0
2023-05-03,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,98,88,10,28,0,615,0,37,578,578,37,1,0,0.4624999442890869,1.0,17.653390521980366,2.3622578617432284,49.66744442693499,0.6184709952492627,365.0,1470.0,363.0,215.0,0
2023-05-04,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,92,82,10,35,0,578,0,60,518,518,60,3,0,0.45784168864415314,1.0,29.066064310230633,2.5633155519535795,38.769295684684906,0.6123641840611986,338.0,1447.0,356.0,162.0,0
2023-05-05,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,61,54,7,7,0,518,0,37,481,481,37,1,0,0.3932454091551394,1.0,36.80915142260973,2.818531366454182,22.456710526138558,0.8185109519180233,349.0,1477.0,356.0,125.0,0
2023-05-06,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,51,45,6,9,0,481,0,64,417,417,64,2,0,0.328971499900415,1.0,18.804640063404165,0.3843112979622648,51.35051288540625,0.8113375388913961,330.0,1469.0,347.0,125.0,0
2023-05-07,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,90,81,9,13,0,417,0,57,360,360,57,5,0,0.365956294847374,1.0,34.77466921060976,1.8488341498315592,27.0159745994963,0.9444250801916458,348.0,1505.0,362.0,125.0,0
2023-05-08,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,135,121,14,23,0,360,0,63,297,297,63,3,0,0.7385209066185303,1.0,43.01825564095164,0.7707514925902414,39.837931022870926,0.6737998616115383,359.0,1502.0,360.0,125.0,0
2023-05-09,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,28,25,3,6,0,297,0,40,257,257,40,4,0,0.17689510647316029,1.0,16.62977359643454,1.3219774795876416,52.78124037861656,0.9228607370434871,369.0,1513.0,354.0,125.0,0
2023-05-10,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,29,26,3,6,0,257,0,42,215,215,42,5,0,0.1777057633684218,1.0,29.237687422921915,0.7257491547779038,54.811109433989024,0.8390067088198271,358.0,1506.0,354.0,125.0,0
2023-05-11,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,131,117,14,26,0,215,0,53,162,162,53,2,0,0.5875175007544182,1.0,34.12272453766199,4.780918279448125,37.271435144688354,0.8290201485489449,363.0,1496.0,339.0,125.0,0
2023-05-12,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,61,54,7,9,0,162,0,37,125,125,37,1,0,0.3741922603635986,1.0,37.02940367278975,2.943621455524015,27.79702738522062,0.8910913249387084,356.0,1494.0,352.0,473.0,0
2023-05-13,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,86,77,9,9,0,125,700,55,770,770,55,2,700,0.3702387440870031,1.0,30.75792791781737,3.4274977611728827,34.060656791751484,0.8079485038653904,356.0,1471.0,361.0,409.0,0
2023-05-14,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,41,36,5,5,0,770,0,72,698,698,72,1,0,0.28998972151272434,1.0,43.514668777447554,3.1904144257973925,48.323004233180086,0.7981240815007687,347.0,1488.0,349.0,349.0,0
2023-05-15,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,122,109,13,45,0,698,0,61,637,637,61,3,0,0.6310156837104081,1.0,35.86960900968231,1.2666786944332946,38.67822309150631,0.9161870225046032,362.0,1506.0,335.0,302.0,0
2023-05-16,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,28,25,3,11,0,637,0,34,603,603,34,2,0,0.16876805183201946,1.0,22.72009786113337,3.9036564929037185,31.091499262185675,0.6622753203228204,360.0,1517.0,345.0,258.0,0
2023-05-17,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,42,37,5,6,0,603,0,42,561,561,42,1,0,0.29126092228411266,1.0,33.30905654861803,0.8922108503238546,39.68229177845432,0.8503901112127952,354.0,1505.0,358.0,203.0,0
2023-05-18,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,25,22,3,7,0,561,0,38,523,523,38,3,0,0.1222701379647579,1.0,17.112369814070586,3.6377257574571797,51.089486612642425,0.7366693373266813,354.0,1484.0,362.0,161.0,0
2023-05-19,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,116,104,12,26,0,523,0,50,473,473,50,1,0,0.667424888871209,1.0,42.138526303618484,2.873201258618524,40.61532011854817,0.8748835967819011,339.0,1478.0,342.0,131.0,0
2023-05-20,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,36,32,4,14,0,473,0,64,409,409,64,1,0,0.184226246118912,1.0,26.532716219310913,3.446306542231763,51.1931954270799,0.6193181356139137,352.0,1474.0,332.0,131.0,0
2023-05-21,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,118,106,12,22,0,409,0,60,349,349,60,3,0,0.613074113200899,1.0,25.960660845330274,4.266710391675142,33.60251160873675,0.9386295362148975,361.0,1501.0,306.0,131.0,0
2023-05-22,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,50,45,5,14,0,349,0,47,302,302,47,5,0,0.21399429517663887,1.0,35.87646835821227,4.482303489251733,45.22468229795771,0.667582451618296,349.0,1517.0,319.0,131.0,0
2023-05-23,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,87,78,9,33,0,302,0,44,258,258,44,3,0,0.5339833451751623,1.0,22.15455393997562,1.9438376673680775,51.70956687347652,0.60574640008036,335.0,1506.0,321.0,131.0,0
2023-05-24,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,110,99,11,26,0,258,0,55,203,203,55,1,0,0.6323361864540242,1.0,38.633355957495866,0.21407266726746588,24.72748434891646,0.6521337703568341,345.0,1505.0,338.0,131.0,0
2023-05-25,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,82,73,9,9,0,203,0,42,161,161,42,3,0,0.38349679203767884,1.0,16.106330022691125,0.7079523611402028,46.15326107116431,0.6602871531354748,358.0,1531.0,334.0,131.0,0
2023-05-26,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,87,78,9,30,0,161,0,30,131,131,30,2,0,0.4670959332872297,1.0,39.622176690480956,0.4864612019130804,44.449035576191356,0.8154699845403461,362.0,1519.0,349.0,482.0,0
2023-05-27,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,84,75,9,32,0,131,700,54,777,777,54,1,700,0.3847192923567159,1.0,27.786343918146883,4.0576051486989835,59.28771011171591,0.892749482301193,342.0,1485.0,339.0,438.0,0
2023-05-28,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,36,32,4,11,0,777,0,34,743,743,34,1,0,0.19509289696433818,1.0,32.792557591225425,1.6775186383434342,24.8298195820729,0.9239864357091117,332.0,1490.0,337.0,406.0,0
2023-05-29,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,46,41,5,5,0,743,0,60,683,683,60,3,0,0.2926136956283012,1.0,38.731568868614744,3.160973065064903,35.045242243308316,0.8473594369598815,306.0,1468.0,339.0,344.0,0
2023-05-30,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,81,72,9,23,0,683,0,46,637,637,46,1,0,0.43416563841004424,1.0,27.486667266526112,4.0370590162366895,50.902508341077706,0.9283313636563131,319.0,1482.0,329.0,308.0,0
2023-05-31,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,37,33,4,7,0,637,0,72,565,565,72,1,0,0.20461683227755964,1.0,32.88815912157307,3.585993777956353,44.48199270674529,0.6671660016561131,321.0,1482.0,332.0,233.0,0
2023-06-01,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,72,64,8,20,0,565,0,38,527,527,38,4,0,0.32849104308333277,1.0,33.56762819630681,4.313655300480434,59.471284907973654,0.6394376928270946,338.0,1501.0,366.0,161.0,0
2023-06-02,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,27,24,3,4,0,527,0,45,482,482,45,1,0,0.15700916102758958,1.0,29.925445134116075,0.7987979676627599,56.90692157838213,0.911527857671997,334.0,1488.0,381.0,101.0,0
2023-06-03,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,101,90,11,13,0,482,0,44,438,438,44,2,0,0.5987086777229652,1.0,37.212506544394024,4.624306728592539,27.035504328622103,0.807447331792985,349.0,1496.0,377.0,101.0,0
2023-06-04,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,31,27,4,5,0,438,0,32,406,406,32,5,0,0.1759964665028646,1.0,37.41260260571224,4.491863784405774,29.202529424123547,0.9119778024199006,339.0,1480.0,386.0,101.0,0
2023-06-05,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,113,101,12,24,0,406,0,62,344,344,62,2,0,0.6527570918693928,1.0,29.532231477127823,4.452444219435195,25.797650878478635,0.8212073909156513,337.0,1475.0,377.0,101.0,0
2023-06-06,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,43,38,5,10,0,344,0,36,308,308,36,2,0,0.27603395830361244,1.0,25.07674011451269,0.16047297761628498,42.7466333090221,0.6769487474876876,339.0,1473.0,410.0,101.0,0
2023-06-07,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,48,43,5,17,0,308,0,75,233,233,75,5,0,0.28569737637174786,1.0,38.68640895066382,3.189996069400017,44.46112361716571,0.7712246894968275,329.0,1452.0,382.0,101.0,0
2023-06-08,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,75,67,8,13,0,233,0,72,161,161,72,5,0,0.3555850576064856,1.0,29.204669781846334,2.313814583389866,20.58015427887969,0.9246178884589676,332.0,1464.0,360.0,101.0,0
2023-06-09,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,133,119,14,33,0,161,0,60,101,101,60,1,0,0.670409643755819,1.0,41.94755382949357,2.088859266794623,21.768967819231353,0.8834007824160615,366.0,1496.0,343.0,458.0,0
2023-06-10,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,27,24,3,10,0,101,700,40,761,761,40,4,700,0.1377474256928544,1.0,28.57324104650729,1.2025574625690099,42.33947865756711,0.8266740694614729,381.0,1514.0,349.0,412.0,0
2023-06-11,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,82,73,9,32,0,761,0,41,720,720,41,3,0,0.3849523046415733,1.0,35.07106825072391,0.8090141677597346,38.37131346998277,0.8460972114792178,377.0,1501.0,366.0,354.0,0
2023-06-12,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,82,73,9,25,0,720,0,53,667,667,53,5,0,0.4133861966182471,1.0,33.804328694409676,3.5195103151128553,20.05454595696409,0.8635108038367798,386.0,1505.0,351.0,316.0,0
2023-06-13,PHC-000,Delhi,New Delhi,New Delhi,10.50021510445334,75.50058636738238,Amoxicillin 250mg,Antibiotic,36,32,4,11,0,667,0,69,598,598,69,1,0,0.23562577838301904,1.0,31.27305319351614,3.972393766311795,51.50767376561915,0.8361285383060326,377.0,1503.0,344.0,254.0,0
